FIPS,StateName,CountyName,PopEst2008
28077,Mississippi,Lawrence County,13038
29077,Missouri,Greene County,270901
30077,Montana,Powell County,7036
31077,Nebraska,Greeley County,2548
36077,New York,Otsego County,62561
37077,North Carolina,Granville County,58356
38077,North Dakota,Richland County,16488
39077,Ohio,Huron County,60121
40077,Oklahoma,Latimer County,11068
42077,Pennsylvania,Lehigh County,344743
45077,South Carolina,Pickens County,118330
46077,South Dakota,Kingsbury County,5142
47077,Tennessee,Henderson County,27655
48077,Texas,Clay County,10843
51077,Virginia,Grayson County,15938
53077,Washington,Yakima County,235272
54077,West Virginia,Preston County,33067
55077,Wisconsin,Marquette County,15485
55078,Wisconsin,Menominee County,4214
1079,Alabama,Lawrence County,34196
5079,Arkansas,Lincoln County,14176
6079,California,San Luis Obispo County,266358
8079,Colorado,Mineral County,774
12079,Florida,Madison County,19347
13079,Georgia,Crawford County,12967
16079,Idaho,Shoshone County,13031
17079,Illinois,Jasper County,9786
18079,Indiana,Jennings County,28480
19079,Iowa,Hamilton County,15863
20079,Kansas,Harvey County,33994
21079,Kentucky,Garrard County,16906
22079,Louisiana,Rapides Parish,130785
26079,Michigan,Kalkaska County,17546
27079,Minnesota,Le Sueur County,27816
28079,Mississippi,Leake County,23641
29079,Missouri,Grundy County,10196
30079,Montana,Prairie County,1123
31079,Nebraska,Hall County,56795
36079,New York,Putnam County,99537
37079,North Carolina,Greene County,21230
38079,North Dakota,Rolette County,13744
39079,Ohio,Jackson County,33164
40079,Oklahoma,Le Flore County,49802
42079,Pennsylvania,Luzerne County,319210
45079,South Carolina,Richland County,373789
46079,South Dakota,Lake County,11119
47079,Tennessee,Henry County,32106
48079,Texas,Cochran County,3100
51079,Virginia,Greene County,18131
54079,West Virginia,Putnam County,55051
55079,Wisconsin,Milwaukee County,934752
1081,Alabama,Lee County,134524
5081,Arkansas,Little River County,13099
6081,California,San Mateo County,703830
8081,Colorado,Moffat County,13585
12081,Florida,Manatee County,318766
13081,Georgia,Crisp County,23243
16081,Idaho,Teton County,9627
17081,Illinois,Jefferson County,39277
18081,Indiana,Johnson County,136933
19081,Iowa,Hancock County,11525
20081,Kansas,Haskell County,4153
21081,Kentucky,Grant County,24856
22081,Louisiana,Red River Parish,9185
26081,Michigan,Kent County,599234
27081,Minnesota,Lincoln County,5937
28081,Mississippi,Lee County,81501
29081,Missouri,Harrison County,8956
30081,Montana,Ravalli County,40223
31081,Nebraska,Hamilton County,9157
36081,New York,Queens County,2193623
37081,North Carolina,Guilford County,477809
38081,North Dakota,Sargent County,3978
39081,Ohio,Jefferson County,69989
40081,Oklahoma,Lincoln County,33710
42081,Pennsylvania,Lycoming County,116147
45081,South Carolina,Saluda County,19503
46081,South Dakota,Lawrence County,23659
47081,Tennessee,Hickman County,24623
48081,Texas,Coke County,3348
51081,Virginia,Greensville County,12206
54081,West Virginia,Raleigh County,78379
55081,Wisconsin,Monroe County,44157
1083,Alabama,Limestone County,78835
5083,Arkansas,Logan County,22699
6083,California,Santa Barbara County,415859
8083,Colorado,Montezuma County,25222
12083,Florida,Marion County,330052
13083,Georgia,Dade County,16651
16083,Idaho,Twin Falls County,75143
17083,Illinois,Jersey County,23084
18083,Indiana,Knox County,38497
19083,Iowa,Hardin County,17690
20083,Kansas,Hodgeman County,1949
21083,Kentucky,Graves County,36862
22083,Louisiana,Richland Parish,20727
26083,Michigan,Keweenaw County,2119
27083,Minnesota,Lyon County,25646
28083,Mississippi,Leflore County,33329
29083,Missouri,Henry County,22291
30083,Montana,Richland County,9430
31083,Nebraska,Harlan County,3435
36083,New York,Rensselaer County,159011
37083,North Carolina,Halifax County,55568
38083,North Dakota,Sheridan County,1351
39083,Ohio,Knox County,60348
40083,Oklahoma,Logan County,39964
42083,Pennsylvania,McKean County,43856
45083,South Carolina,Spartanburg County,279673
46083,South Dakota,Lincoln County,41590
47083,Tennessee,Houston County,8320
48083,Texas,Coleman County,8899
51083,Virginia,Halifax County,36347
54083,West Virginia,Randolph County,29236
55083,Wisconsin,Oconto County,37816
1085,Alabama,Lowndes County,11813
5085,Arkansas,Lonoke County,66086
6085,California,Santa Clara County,1740964
8085,Colorado,Montrose County,40658
12085,Florida,Martin County,144369
13085,Georgia,Dawson County,21951
16085,Idaho,Valley County,10060
17085,Illinois,Jo Daviess County,22715
18085,Indiana,Kosciusko County,77091
19085,Iowa,Harrison County,14946
20085,Kansas,Jackson County,13235
21085,Kentucky,Grayson County,25558
22085,Louisiana,Sabine Parish,24124
26085,Michigan,Lake County,11629
27085,Minnesota,McLeod County,36917
28085,Mississippi,Lincoln County,34724
29085,Missouri,Hickory County,9592
30085,Montana,Roosevelt County,10129
31085,Nebraska,Hayes County,986
36085,New York,Richmond County,463701
37085,North Carolina,Harnett County,108752
38085,North Dakota,Sioux County,4072
39085,Ohio,Lake County,229904
40085,Oklahoma,Love County,9291
42085,Pennsylvania,Mercer County,117189
45085,South Carolina,Sumter County,106463
46085,South Dakota,Lyman County,3669
47085,Tennessee,Humphreys County,18411
48085,Texas,Collin County,741264
51085,Virginia,Hanover County,99404
54085,West Virginia,Ritchie County,10516
55085,Wisconsin,Oneida County,36500
12086,Florida,Miami-Dade County,2436062
1087,Alabama,Macon County,21597
5087,Arkansas,Madison County,15619
6087,California,Santa Cruz County,256520
8087,Colorado,Morgan County,27701
12087,Florida,Monroe County,72730
13087,Georgia,Decatur County,28010
16087,Idaho,Washington County,10095
17087,Illinois,Johnson County,12671
18087,Indiana,LaGrange County,37181
19087,Iowa,Henry County,20307
20087,Kansas,Jefferson County,19072
21087,Kentucky,Green County,11432
22087,Louisiana,St. Bernard Parish,28879
26087,Michigan,Lapeer County,89914
27087,Minnesota,Mahnomen County,5386
28087,Mississippi,Lowndes County,59160
29087,Missouri,Holt County,4926
30087,Montana,Rosebud County,9095
31087,Nebraska,Hitchcock County,2927
36087,New York,Rockland County,305413
37087,North Carolina,Haywood County,58811
38087,North Dakota,Slope County,730
39087,Ohio,Lawrence County,62640
40087,Oklahoma,McClain County,33107
42087,Pennsylvania,Mifflin County,46600
45087,South Carolina,Union County,29172
46087,South Dakota,McCook County,5598
47087,Tennessee,Jackson County,11555
48087,Texas,Collingsworth County,3017
51087,Virginia,Henrico County,300198
54087,West Virginia,Roane County,15048
55087,Wisconsin,Outagamie County,174388
1089,Alabama,Madison County,323526
5089,Arkansas,Marion County,16996
6089,California,Shasta County,177247
8089,Colorado,Otero County,18726
12089,Florida,Nassau County,71557
13089,Georgia,DeKalb County,685646
17089,Illinois,Kane County,504437
18089,Indiana,Lake County,495479
19089,Iowa,Howard County,9625
20089,Kansas,Jewell County,3137
21089,Kentucky,Greenup County,37106
22089,Louisiana,St. Charles Parish,52516
26089,Michigan,Leelanau County,21731
27089,Minnesota,Marshall County,9551
28089,Mississippi,Madison County,92274
29089,Missouri,Howard County,10138
30089,Montana,Sanders County,11433
31089,Nebraska,Holt County,10399
36089,New York,St. Lawrence County,111684
37089,North Carolina,Henderson County,104289
38089,North Dakota,Stark County,23375
39089,Ohio,Licking County,163916
40089,Oklahoma,McCurtain County,33112
42089,Pennsylvania,Monroe County,168576
45089,South Carolina,Williamsburg County,35090
46089,South Dakota,McPherson County,2517
47089,Tennessee,Jefferson County,51014
48089,Texas,Colorado County,20818
51089,Virginia,Henry County,55073
54089,West Virginia,Summers County,13712
55089,Wisconsin,Ozaukee County,85994
2090,Alaska,Fairbanks North Star Borough,94552
1091,Alabama,Marengo County,21331
5091,Arkansas,Miller County,43047
6091,California,Sierra County,3320
8091,Colorado,Ouray County,4405
12091,Florida,Okaloosa County,181752
13091,Georgia,Dodge County,21399
17091,Illinois,Kankakee County,112658
18091,Indiana,LaPorte County,111267
19091,Iowa,Humboldt County,9911
20091,Kansas,Johnson County,532175
21091,Kentucky,Hancock County,8567
22091,Louisiana,St. Helena Parish,11106
26091,Michigan,Lenawee County,101169
27091,Minnesota,Martin County,20914
28091,Mississippi,Marion County,26825
29091,Missouri,Howell County,39910
30091,Montana,Sheridan County,3385
31091,Nebraska,Hooker County,734
36091,New York,Saratoga County,217282
37091,North Carolina,Hertford County,24473
38091,North Dakota,Steele County,1960
39091,Ohio,Logan County,46115
40091,Oklahoma,McIntosh County,19952
42091,Pennsylvania,Montgomery County,789250
45091,South Carolina,York County,217463
46091,South Dakota,Marshall County,4618
47091,Tennessee,Johnson County,18220
48091,Texas,Comal County,103272
51091,Virginia,Highland County,2403
54091,West Virginia,Taylor County,16792
55091,Wisconsin,Pepin County,7545
1093,Alabama,Marion County,30918
5093,Arkansas,Mississippi County,47037
6093,California,Siskiyou County,44780
8093,Colorado,Park County,16394
12093,Florida,Okeechobee County,39968
13093,Georgia,Dooly County,14191
17093,Illinois,Kendall County,108559
18093,Indiana,Lawrence County,46233
19093,Iowa,Ida County,7215
20093,Kansas,Kearny County,3909
21093,Kentucky,Hardin County,99926
22093,Louisiana,St. James Parish,22095
26093,Michigan,Livingston County,181171
27093,Minnesota,Meeker County,23454
28093,Mississippi,Marshall County,37351
29093,Missouri,Iron County,10667
30093,Montana,Silver Bow County,33812
31093,Nebraska,Howard County,6261
36093,New York,Schenectady County,153360
37093,North Carolina,Hoke County,43912
38093,North Dakota,Stutsman County,20812
39093,Ohio,Lorain County,299814
40093,Oklahoma,Major County,7456
42093,Pennsylvania,Montour County,18090
46093,South Dakota,Meade County,24931
47093,Tennessee,Knox County,425276
48093,Texas,Comanche County,13834
51093,Virginia,Isle of Wight County,34955
54093,West Virginia,Tucker County,7160
55093,Wisconsin,Pierce County,40758
1095,Alabama,Marshall County,91072
5095,Arkansas,Monroe County,8456
6095,California,Solano County,408972
8095,Colorado,Phillips County,4349
12095,Florida,Orange County,1115525
13095,Georgia,Dougherty County,94363
17095,Illinois,Knox County,52836
18095,Indiana,Madison County,131537
19095,Iowa,Iowa County,16337
20095,Kansas,Kingman County,7892
21095,Kentucky,Harlan County,29591
22095,Louisiana,St. John the Baptist Parish,46811
26095,Michigan,Luce County,6680
27095,Minnesota,Mille Lacs County,26171
28095,Mississippi,Monroe County,37453
29095,Missouri,Jackson County,665427
30095,Montana,Stillwater County,8945
31095,Nebraska,Jefferson County,7684
36095,New York,Schoharie County,32890
37095,North Carolina,Hyde County,5764
38095,North Dakota,Towner County,2234
39095,Ohio,Lucas County,443909
40095,Oklahoma,Marshall County,15482
42095,Pennsylvania,Northampton County,295096
46095,South Dakota,Mellette County,2000
47095,Tennessee,Lake County,7812
48095,Texas,Concho County,4108
51095,Virginia,James City County,64436
54095,West Virginia,Tyler County,9363
55095,Wisconsin,Polk County,44331
1097,Alabama,Mobile County,409196
5097,Arkansas,Montgomery County,9573
6097,California,Sonoma County,473091
8097,Colorado,Pitkin County,16454
12097,Florida,Osceola County,261746
13097,Georgia,Douglas County,129508
17097,Illinois,Lake County,697369
18097,Indiana,Marion County,889504
19097,Iowa,Jackson County,19919
20097,Kansas,Kiowa County,2418
21097,Kentucky,Harrison County,18876
22097,Louisiana,St. Landry Parish,84427
26097,Michigan,Mackinac County,11248
27097,Minnesota,Morrison County,33267
28097,Mississippi,Montgomery County,11067
29097,Missouri,Jasper County,115144
30097,Montana,Sweet Grass County,3755
31097,Nebraska,Johnson County,5203
36097,New York,Schuyler County,18644
37097,North Carolina,Iredell County,156204
38097,North Dakota,Traill County,8157
39097,Ohio,Madison County,43163
40097,Oklahoma,Mayes County,40984
42097,Pennsylvania,Northumberland County,94150
46097,South Dakota,Miner County,2372
47097,Tennessee,Lauderdale County,27840
48097,Texas,Cooke County,38223
51097,Virginia,King and Queen County,6916
54097,West Virginia,Upshur County,23929
55097,Wisconsin,Portage County,69641
1099,Alabama,Monroe County,23393
5099,Arkansas,Nevada County,9062
6099,California,Stanislaus County,509032
8099,Colorado,Prowers County,12663
12099,Florida,Palm Beach County,1294938
13099,Georgia,Early County,11262
17099,Illinois,LaSalle County,114171
18099,Indiana,Marshall County,47012
19099,Iowa,Jasper County,37103
20099,Kansas,Labette County,21786
21099,Kentucky,Hart County,18320
22099,Louisiana,St. Martin Parish,51914
26099,Michigan,Macomb County,837857
27099,Minnesota,Mower County,38695
28099,Mississippi,Neshoba County,29562
29099,Missouri,Jefferson County,216409
30099,Montana,Teton County,6143
31099,Nebraska,Kearney County,6554
36099,New York,Seneca County,35370
37099,North Carolina,Jackson County,38994
38099,North Dakota,Walsh County,11296
39099,Ohio,Mahoning County,241572
40099,Oklahoma,Murray County,13144
42099,Pennsylvania,Perry County,45549
46099,South Dakota,Minnehaha County,166320
47099,Tennessee,Lawrence County,41272
48099,Texas,Coryell County,74552
51099,Virginia,King George County,22996
54099,West Virginia,Wayne County,42767
55099,Wisconsin,Price County,14411
2100,Alaska,Haines Borough,2404
1101,Alabama,Montgomery County,227461
5101,Arkansas,Newton County,8423
6101,California,Sutter County,93855
8101,Colorado,Pueblo County,156748
12101,Florida,Pasco County,461313
13101,Georgia,Echols County,3954
17101,Illinois,Lawrence County,16935
18101,Indiana,Martin County,10304
19101,Iowa,Jefferson County,16607
20101,Kansas,Lane County,1756
21101,Kentucky,Henderson County,46046
22101,Louisiana,St. Mary Parish,54352
26101,Michigan,Manistee County,24960
27101,Minnesota,Murray County,8755
28101,Mississippi,Newton County,21851
29101,Missouri,Johnson County,51889
30101,Montana,Toole County,5079
31101,Nebraska,Keith County,8290
36101,New York,Steuben County,98726
37101,North Carolina,Johnston County,161746
38101,North Dakota,Ward County,58670
39101,Ohio,Marion County,66840
40101,Oklahoma,Muskogee County,70050
42101,Pennsylvania,Philadelphia County,1499731
46101,South Dakota,Moody County,6501
47101,Tennessee,Lewis County,11986
48101,Texas,Cottle County,1527
51101,Virginia,King William County,15604
54101,West Virginia,Webster County,9260
55101,Wisconsin,Racine County,194730
1103,Alabama,Morgan County,117694
5103,Arkansas,Ouachita County,26202
6103,California,Tehama County,62648
8103,Colorado,Rio Blanco County,6522
12103,Florida,Pinellas County,916458
13103,Georgia,Effingham County,50738
17103,Illinois,Lee County,36272
18103,Indiana,Miami County,37281
19103,Iowa,Johnson County,127113
20103,Kansas,Leavenworth County,74560
21103,Kentucky,Henry County,15511
22103,Louisiana,St. Tammany Parish,229252
26103,Michigan,Marquette County,66539
27103,Minnesota,Nicollet County,32261
28103,Mississippi,Noxubee County,11823
29103,Missouri,Knox County,4117
30103,Montana,Treasure County,754
31103,Nebraska,Keya Paha County,836
36103,New York,Suffolk County,1480218
37103,North Carolina,Jones County,9974
38103,North Dakota,Wells County,4253
39103,Ohio,Medina County,170330
40103,Oklahoma,Noble County,11537
42103,Pennsylvania,Pike County,57739
46103,South Dakota,Pennington County,98128
47103,Tennessee,Lincoln County,32975
48103,Texas,Crane County,4157
51103,Virginia,Lancaster County,11481
54103,West Virginia,Wetzel County,16645
55103,Wisconsin,Richland County,18205
1105,Alabama,Perry County,10722
2105,Alaska,Hoonah-Angoon Census Area,2225
5105,Arkansas,Perry County,10441
6105,California,Trinity County,13656
8105,Colorado,Rio Grande County,11860
12105,Florida,Polk County,594801
13105,Georgia,Elbert County,20477
17105,Illinois,Livingston County,39071
18105,Indiana,Monroe County,134401
19105,Iowa,Jones County,20848
20105,Kansas,Lincoln County,3333
21105,Kentucky,Hickman County,4957
22105,Louisiana,Tangipahoa Parish,118621
26105,Michigan,Mason County,28668
27105,Minnesota,Nobles County,21126
28105,Mississippi,Oktibbeha County,46470
29105,Missouri,Laclede County,35518
30105,Montana,Valley County,7415
31105,Nebraska,Kimball County,3761
36105,New York,Sullivan County,77755
37105,North Carolina,Lee County,55822
38105,North Dakota,Williams County,20928
39105,Ohio,Meigs County,23534
40105,Oklahoma,Nowata County,10788
42105,Pennsylvania,Potter County,17464
46105,South Dakota,Perkins County,2936
47105,Tennessee,Loudon County,47342
48105,Texas,Crockett County,3783
51105,Virginia,Lee County,25463
54105,West Virginia,Wirt County,5745
55105,Wisconsin,Rock County,160647
1107,Alabama,Pickens County,19951
5107,Arkansas,Phillips County,22411
6107,California,Tulare County,429283
8107,Colorado,Routt County,23135
12107,Florida,Putnam County,74999
13107,Georgia,Emanuel County,22421
17107,Illinois,Logan County,30513
18107,Indiana,Montgomery County,38204
19107,Iowa,Keokuk County,10620
20107,Kansas,Linn County,9731
21107,Kentucky,Hopkins County,47051
22107,Louisiana,Tensas Parish,5376
26107,Michigan,Mecosta County,42683
27107,Minnesota,Norman County,6842
28107,Mississippi,Panola County,34923
29107,Missouri,Lafayette County,33434
30107,Montana,Wheatland County,2151
31107,Nebraska,Knox County,8708
36107,New York,Tioga County,51498
37107,North Carolina,Lenoir County,59398
39107,Ohio,Mercer County,41022
40107,Oklahoma,Okfuskee County,12008
42107,Pennsylvania,Schuylkill County,148463
46107,South Dakota,Potter County,2285
47107,Tennessee,McMinn County,52284
48107,Texas,Crosby County,6192
51107,Virginia,Loudoun County,292570
54107,West Virginia,Wood County,86783
55107,Wisconsin,Rusk County,14884
1109,Alabama,Pike County,32149
5109,Arkansas,Pike County,11283
6109,California,Tuolumne County,56320
8109,Colorado,Saguache County,6179
12109,Florida,St. Johns County,181720
13109,Georgia,Evans County,11020
17109,Illinois,McDonough County,32615
18109,Indiana,Morgan County,68964
19109,Iowa,Kossuth County,15685
20109,Kansas,Logan County,2779
21109,Kentucky,Jackson County,13650
22109,Louisiana,Terrebonne Parish,111453
26109,Michigan,Menominee County,24317
27109,Minnesota,Olmsted County,141527
28109,Mississippi,Pearl River County,56538
29109,Missouri,Lawrence County,38508
30109,Montana,Wibaux County,986
31109,Nebraska,Lancaster County,279605
36109,New York,Tompkins County,100383
37109,North Carolina,Lincoln County,76143
39109,Ohio,Miami County,102430
40109,Oklahoma,Oklahoma County,701484
42109,Pennsylvania,Snyder County,39481
46109,South Dakota,Roberts County,9997
47109,Tennessee,McNairy County,25766
48109,Texas,Culberson County,2490
51109,Virginia,Louisa County,32475
54109,West Virginia,Wyoming County,23957
55109,Wisconsin,St. Croix County,83192
2110,Alaska,Juneau City and Borough,31110
1111,Alabama,Randolph County,22946
5111,Arkansas,Poinsett County,24599
6111,California,Ventura County,806353
8111,Colorado,San Juan County,670
12111,Florida,St. Lucie County,273151
13111,Georgia,Fannin County,23416
17111,Illinois,McHenry County,307246
18111,Indiana,Newton County,14348
19111,Iowa,Lee County,35819
20111,Kansas,Lyon County,35591
21111,Kentucky,Jefferson County,730194
22111,Louisiana,Union Parish,22698
26111,Michigan,Midland County,83605
27111,Minnesota,Otter Tail County,57691
28111,Mississippi,Perry County,12337
29111,Missouri,Lewis County,10196
30111,Montana,Yellowstone County,144255
31111,Nebraska,Lincoln County,36301
36111,New York,Ulster County,183174
37111,North Carolina,McDowell County,44768
39111,Ohio,Monroe County,14833
40111,Oklahoma,Okmulgee County,39379
42111,Pennsylvania,Somerset County,78120
46111,South Dakota,Sanborn County,2374
47111,Tennessee,Macon County,22017
48111,Texas,Dallam County,6506
51111,Virginia,Lunenburg County,12936
55111,Wisconsin,Sauk County,61231
1113,Alabama,Russell County,51434
5113,Arkansas,Polk County,20388
6113,California,Yolo County,197154
8113,Colorado,San Miguel County,7366
12113,Florida,Santa Rosa County,148538
13113,Georgia,Fayette County,105192
17113,Illinois,McLean County,166825
18113,Indiana,Noble County,47561
19113,Iowa,Linn County,208558
20113,Kansas,McPherson County,29095
21113,Kentucky,Jessamine County,47429
22113,Louisiana,Vermilion Parish,57421
26113,Michigan,Missaukee County,15028
27113,Minnesota,Pennington County,13842
28113,Mississippi,Pike County,40290
29113,Missouri,Lincoln County,51847
31113,Nebraska,Logan County,730
36113,New York,Warren County,65848
37113,North Carolina,Macon County,33608
39113,Ohio,Montgomery County,537664
40113,Oklahoma,Osage County,47336
42113,Pennsylvania,Sullivan County,6462
46113,South Dakota,Shannon County,13368
47113,Tennessee,Madison County,97064
48113,Texas,Dallas County,2314018
51113,Virginia,Madison County,13332
55113,Wisconsin,Sawyer County,16650
1115,Alabama,St. Clair County,81223
5115,Arkansas,Pope County,60528
6115,California,Yuba County,71773
8115,Colorado,Sedgwick County,2421
12115,Florida,Sarasota County,377178
13115,Georgia,Floyd County,95922
17115,Illinois,Macon County,110588
18115,Indiana,Ohio County,6069
19115,Iowa,Louisa County,11830
20115,Kansas,Marion County,12639
21115,Kentucky,Johnson County,23256
22115,Louisiana,Vernon Parish,48007
26115,Michigan,Monroe County,152806
27115,Minnesota,Pine County,29614
28115,Mississippi,Pontotoc County,29475
29115,Missouri,Linn County,12788
31115,Nebraska,Loup County,630
36115,New York,Washington County,63252
37115,North Carolina,Madison County,20585
39115,Ohio,Morgan County,15104
40115,Oklahoma,Ottawa County,31838
42115,Pennsylvania,Susquehanna County,43405
46115,South Dakota,Spink County,6472
47115,Tennessee,Marion County,28138
48115,Texas,Dawson County,13804
51115,Virginia,Mathews County,9041
55115,Wisconsin,Shawano County,41894
1117,Alabama,Shelby County,188534
5117,Arkansas,Prairie County,8806
8117,Colorado,Summit County,27144
12117,Florida,Seminole County,416564
13117,Georgia,Forsyth County,166338
17117,Illinois,Macoupin County,48092
18117,Indiana,Orange County,19837
19117,Iowa,Lucas County,9137
20117,Kansas,Marshall County,10174
21117,Kentucky,Kenton County,158258
22117,Louisiana,Washington Parish,47000
26117,Michigan,Montcalm County,63635
27117,Minnesota,Pipestone County,9631
28117,Mississippi,Prentiss County,25481
29117,Missouri,Livingston County,14929
31117,Nebraska,McPherson County,558
36117,New York,Wayne County,93739
37117,North Carolina,Martin County,24404
39117,Ohio,Morrow County,34877
40117,Oklahoma,Pawnee County,16447
42117,Pennsylvania,Tioga County,41609
46117,South Dakota,Stanley County,2864
47117,Tennessee,Marshall County,30108
48117,Texas,Deaf Smith County,19054
51117,Virginia,Mecklenburg County,32920
55117,Wisconsin,Sheboygan County,115652
1119,Alabama,Sumter County,13882
5119,Arkansas,Pulaski County,376567
8119,Colorado,Teller County,22725
12119,Florida,Sumter County,86433
13119,Georgia,Franklin County,22254
17119,Illinois,Madison County,268232
18119,Indiana,Owen County,21763
19119,Iowa,Lyon County,11545
20119,Kansas,Meade County,4497
21119,Kentucky,Knott County,16616
22119,Louisiana,Webster Parish,41240
26119,Michigan,Montmorency County,9922
27119,Minnesota,Polk County,31175
28119,Mississippi,Quitman County,8501
29119,Missouri,McDonald County,22943
31119,Nebraska,Madison County,34319
36119,New York,Westchester County,937449
37119,North Carolina,Mecklenburg County,887991
39119,Ohio,Muskingum County,85874
40119,Oklahoma,Payne County,75000
42119,Pennsylvania,Union County,45057
46119,South Dakota,Sully County,1375
47119,Tennessee,Maury County,79666
48119,Texas,Delta County,5252
51119,Virginia,Middlesex County,10806
55119,Wisconsin,Taylor County,20577
1121,Alabama,Talladega County,82735
5121,Arkansas,Randolph County,18072
8121,Colorado,Washington County,4792
12121,Florida,Suwannee County,40774
13121,Georgia,Fulton County,888694
17121,Illinois,Marion County,39794
18121,Indiana,Parke County,17488
19121,Iowa,Madison County,15517
20121,Kansas,Miami County,32131
21121,Kentucky,Knox County,31746
22121,Louisiana,West Baton Rouge Parish,23252
26121,Michigan,Muskegon County,173846
27121,Minnesota,Pope County,11084
28121,Mississippi,Rankin County,139136
29121,Missouri,Macon County,15512
31121,Nebraska,Merrick County,7734
36121,New York,Wyoming County,42281
37121,North Carolina,Mitchell County,15740
39121,Ohio,Noble County,14653
40121,Oklahoma,Pittsburg County,45450
42121,Pennsylvania,Venango County,55315
46121,South Dakota,Todd County,9559
47121,Tennessee,Meigs County,11606
48121,Texas,Denton County,630104
51121,Virginia,Montgomery County,92724
55121,Wisconsin,Trempealeau County,28452
2122,Alaska,Kenai Peninsula Borough,53655
1123,Alabama,Tallapoosa County,41668
5123,Arkansas,St. Francis County,28110
8123,Colorado,Weld County,243442
12123,Florida,Taylor County,22356
13123,Georgia,Gilmer County,28211
17123,Illinois,Marshall County,12725
18123,Indiana,Perry County,19340
19123,Iowa,Mahaska County,22483
20123,Kansas,Mitchell County,6370
21123,Kentucky,Larue County,14100
22123,Louisiana,West Carroll Parish,11670
26123,Michigan,Newaygo County,49153
27123,Minnesota,Ramsey County,502890
28123,Mississippi,Scott County,28098
29123,Missouri,Madison County,12396
31123,Nebraska,Morrill County,5079
36123,New York,Yates County,25352
37123,North Carolina,Montgomery County,27716
39123,Ohio,Ottawa County,41554
40123,Oklahoma,Pontotoc County,36687
42123,Pennsylvania,Warren County,41853
46123,South Dakota,Tripp County,5671
47123,Tennessee,Monroe County,44437
48123,Texas,DeWitt County,19902
55123,Wisconsin,Vernon County,29431
1125,Alabama,Tuscaloosa County,188093
5125,Arkansas,Saline County,102599
8125,Colorado,Yuma County,9843
12125,Florida,Union County,15718
13125,Georgia,Glascock County,3010
17125,Illinois,Mason County,14962
18125,Indiana,Pike County,13047
19125,Iowa,Marion County,33515
20125,Kansas,Montgomery County,35538
21125,Kentucky,Laurel County,58142
22125,Louisiana,West Feliciana Parish,15767
26125,Michigan,Oakland County,1199545
27125,Minnesota,Red Lake County,4097
28125,Mississippi,Sharkey County,5191
29125,Missouri,Maries County,9191
31125,Nebraska,Nance County,3745
37125,North Carolina,Moore County,86122
39125,Ohio,Paulding County,19670
40125,Oklahoma,Pottawatomie County,68752
42125,Pennsylvania,Washington County,207240
46125,South Dakota,Turner County,8379
47125,Tennessee,Montgomery County,162144
48125,Texas,Dickens County,2400
51125,Virginia,Nelson County,15050
55125,Wisconsin,Vilas County,21767
1127,Alabama,Walker County,67835
5127,Arkansas,Scott County,11227
12127,Florida,Volusia County,497366
13127,Georgia,Glynn County,78013
17127,Illinois,Massac County,15408
18127,Indiana,Porter County,162538
19127,Iowa,Marshall County,40151
20127,Kansas,Morris County,5999
21127,Kentucky,Lawrence County,15867
22127,Louisiana,Winn Parish,15398
26127,Michigan,Oceana County,27120
27127,Minnesota,Redwood County,16103
28127,Mississippi,Simpson County,27682
29127,Missouri,Marion County,28550
31127,Nebraska,Nemaha County,7280
37127,North Carolina,Nash County,94718
39127,Ohio,Perry County,36150
40127,Oklahoma,Pushmataha County,11493
42127,Pennsylvania,Wayne County,51692
46127,South Dakota,Union County,13825
47127,Tennessee,Moore County,6299
48127,Texas,Dimmit County,9833
51127,Virginia,New Kent County,17728
55127,Wisconsin,Walworth County,101916
1129,Alabama,Washington County,17496
5129,Arkansas,Searcy County,8274
12129,Florida,Wakulla County,29183
13129,Georgia,Gordon County,54567
17129,Illinois,Menard County,12780
18129,Indiana,Posey County,26080
19129,Iowa,Mills County,15214
20129,Kansas,Morton County,3227
21129,Kentucky,Lee County,7859
26129,Michigan,Ogemaw County,21885
27129,Minnesota,Renville County,15911
28129,Mississippi,Smith County,16345
29129,Missouri,Mercer County,3748
31129,Nebraska,Nuckolls County,4571
37129,North Carolina,New Hanover County,197709
39129,Ohio,Pickaway County,55376
40129,Oklahoma,Roger Mills County,3557
42129,Pennsylvania,Westmoreland County,366058
46129,South Dakota,Walworth County,5368
47129,Tennessee,Morgan County,21734
48129,Texas,Donley County,3688
55129,Wisconsin,Washburn County,16003
2130,Alaska,Ketchikan Gateway Borough,13326
1131,Alabama,Wilcox County,12148
5131,Arkansas,Sebastian County,123762
12131,Florida,Walton County,53563
13131,Georgia,Grady County,24728
17131,Illinois,Mercer County,16650
18131,Indiana,Pulaski County,13646
19131,Iowa,Mitchell County,10815
20131,Kansas,Nemaha County,10259
21131,Kentucky,Leslie County,11465
26131,Michigan,Ontonagon County,6922
27131,Minnesota,Rice County,63061
28131,Mississippi,Stone County,17084
29131,Missouri,Miller County,24867
31131,Nebraska,Otoe County,15728
37131,North Carolina,Northampton County,22259
39131,Ohio,Pike County,28763
40131,Oklahoma,Rogers County,85390
42131,Pennsylvania,Wyoming County,28294
47131,Tennessee,Obion County,31971
48131,Texas,Duval County,11945
51131,Virginia,Northampton County,12586
55131,Wisconsin,Washington County,130795
1133,Alabama,Winston County,24696
